date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site
21/11/18,13675,508,paypal,4.74,29.4,6
21/11/18,53124,507,paypal,74.79,8.6,11
21/11/18,31524,512,paypal,512.58,61.8,51
21/11/18,34531,509,paypal,78.53,8.8,7
21/11/18,47952,511,credit,345.47,49.6,26
21/11/18,53346,508,credit,311.18,12.1,36
21/11/18,25679,515,credit,216.37,92.3,15
21/11/18,36656,506,credit,124.83,12.6,10
21/11/18,42092,504,paypal,42.32,29.9,10
21/11/18,51251,513,paypal,36.23,22.2,6
21/11/18,27447,507,credit,396.31,23.8,38
21/11/18,45090,509,paypal,37.05,22.5,9
21/11/18,44120,508,credit,144.48,43.1,10
21/11/18,30693,513,paypal,155.06,33.5,7
21/11/18,28239,510,paypal,83.3,6.6,9
21/11/18,43584,507,credit,56.03,2.2,8
21/11/18,53972,515,credit,156.25,37.3,8
21/11/18,54926,503,paypal,31.69,13.4,9
21/11/18,37140,508,paypal,516.58,58.4,16
21/11/18,15762,502,credit,65.05,20.4,12
21/11/18,34570,505,paypal,22.13,9.2,7
21/11/18,52769,510,paypal,30.14,12.8,6
21/11/18,49354,506,credit,17.46,5.4,8
21/11/18,27763,513,paypal,390.68,27.7,16
21/11/18,44355,508,paypal,54.44,82.9,10
21/11/18,41339,505,credit,263.31,37.8,25
21/11/18,43514,514,paypal,131.76,4.4,9
21/11/18,26775,514,credit,409.2,63.1,44
21/11/18,40802,502,paypal,49.12,9.5,9
21/11/18,45574,507,credit,98.7,13.1,14
21/11/18,56985,514,paypal,311.96,26.4,31
21/11/18,37474,501,paypal,71.12,10.9,11
21/11/18,21897,512,paypal,102.56,16.1,10
21/11/18,32938,508,paypal,157.45,28.3,11
21/11/18,34374,510,paypal,63.75,28.7,7
21/11/18,47841,503,credit,354.56,16.9,41
21/11/18,38372,514,credit,27.27,11.5,7
21/11/18,11964,503,paypal,210.07,25.1,13
21/11/18,20149,507,paypal,60.06,19.8,10
21/11/18,40669,513,credit,147.34,23.9,7
21/11/18,21090,515,paypal,103.37,15.6,15
21/11/18,56278,514,credit,4.49,10,6
21/11/18,33734,513,credit,221.29,41.9,13
21/11/18,56444,508,credit,666.64,105.4,36
21/11/18,36740,511,credit,291.38,23.8,33
21/11/18,37890,508,paypal,285.55,22.7,20
21/11/18,54820,506,credit,249.24,14.2,25
21/11/18,11461,502,paypal,88.93,82.7,8
21/11/18,59436,509,paypal,76.72,43.2,10
21/11/18,37667,505,paypal,46.65,83,9
21/11/18,48896,513,paypal,226.64,15,14
21/11/18,20716,508,paypal,24,26.8,7
21/11/18,30160,506,credit,299.94,12.3,32
21/11/18,14731,502,paypal,32.87,9.3,6
21/11/18,20046,507,credit,93.8,24.8,12
21/11/18,17239,511,credit,135.44,14.3,16
21/11/18,31586,512,paypal,130.7,26.6,18
21/11/18,50641,510,paypal,86.65,6.2,11
21/11/18,44615,508,paypal,163.3,17.9,20
21/11/18,21522,510,paypal,452.69,22.7,18
21/11/18,54610,511,credit,24.54,6.5,7
21/11/18,25698,507,credit,144.68,20.9,10
21/11/18,47702,505,paypal,242.84,22.6,29
21/11/18,50651,502,credit,295,32.3,28
21/11/18,20631,501,credit,48.85,8.3,11
21/11/18,22644,512,paypal,179.28,22.7,7
21/11/18,32056,510,paypal,385.23,34.8,30
21/11/18,40304,512,paypal,290.61,6.7,16
21/11/18,56507,514,paypal,70.46,21.3,11
21/11/18,59498,501,credit,405.97,15.2,20
21/11/18,13934,512,paypal,141.39,27.2,19
21/11/18,11746,514,paypal,243.93,43.3,27
21/11/18,32956,515,credit,26.59,19.3,7
21/11/18,36878,503,credit,54.94,27,12
21/11/18,53949,502,credit,414.78,56.3,42
21/11/18,32174,513,paypal,104.77,10.1,12
21/11/18,49652,510,credit,209.54,13.1,25
21/11/18,32592,503,paypal,171.79,9.8,17
21/11/18,47218,501,paypal,38.4,25.5,9
21/11/18,59565,506,credit,178.93,45.3,8
21/11/18,27020,503,credit,64.88,7.9,7
21/11/18,30771,508,credit,172.09,26.9,19
21/11/18,57707,513,credit,234.1,21.8,25
21/11/18,42330,514,paypal,668.8,75,60
21/11/18,55451,505,credit,62,7.2,9
21/11/18,32096,507,paypal,196.4,22.3,15
21/11/18,50686,504,credit,90.1,3.4,10
21/11/18,30165,504,credit,569.24,52.2,27
21/11/18,54811,508,credit,303.74,39.7,13
21/11/18,25508,502,credit,240.39,27.1,8
21/11/18,35200,513,credit,338.09,27.7,25
21/11/18,27452,502,paypal,77.84,14.7,11
21/11/18,21962,502,credit,18.55,68,7
21/11/18,56394,504,credit,165.08,15.2,10
21/11/18,21189,507,paypal,67.73,7.9,9
21/11/18,43969,503,paypal,73.7,15.2,8
21/11/18,52839,511,paypal,670.27,27.1,11
21/11/18,36759,509,credit,219.96,13.6,28
21/11/18,55746,513,credit,154.25,31.8,19
21/11/18,10804,501,paypal,42.88,4.1,8
21/11/18,15388,504,credit,92.24,16.1,13
21/11/18,34703,508,paypal,165.66,13.2,16
21/11/18,33479,513,credit,2.08,2,6
21/11/18,48281,506,paypal,263.65,47.6,30
21/11/18,40454,510,credit,419.63,51,23
21/11/18,42787,506,credit,171.44,19.1,15
21/11/18,37252,512,credit,333.46,41.2,20
21/11/18,22456,513,credit,15.08,17.8,6
21/11/18,44871,506,paypal,76.89,25,14
21/11/18,28210,511,paypal,54.35,20.8,7
21/11/18,59771,502,credit,93.49,28.9,7
21/11/18,37023,501,credit,507.93,36.6,56
21/11/18,33687,513,credit,14.67,13.3,7
21/11/18,42763,507,paypal,113.4,31.3,8
21/11/18,40776,504,paypal,425.5,18.9,22
21/11/18,14286,510,paypal,248.07,23.3,13
21/11/18,38963,509,credit,346.07,47.8,17
21/11/18,25261,505,credit,61.92,12.4,8
21/11/18,42683,509,credit,224.29,55,14
21/11/18,53162,502,paypal,53.33,37.4,9
21/11/18,29978,503,credit,567.59,37.8,33
21/11/18,12595,514,credit,0.34,17.9,6
21/11/18,28031,501,credit,44.37,14.4,9
21/11/18,30703,511,credit,26.73,14.1,6
21/11/18,52273,514,credit,6.81,2.8,6
21/11/18,35732,513,paypal,280.17,12.8,30
21/11/18,23672,504,credit,105.59,7.6,11
21/11/18,39139,512,paypal,190.46,15.4,19
21/11/18,50566,505,credit,320.15,27.6,29
21/11/18,18003,508,paypal,127.67,16.9,19
21/11/18,58447,511,paypal,256.07,12.1,7
21/11/18,35156,506,paypal,372.32,42.5,31
21/11/18,35265,504,paypal,252.22,4.7,16
21/11/18,27453,510,credit,46.27,10.8,7
21/11/18,43926,510,paypal,30.21,12.7,8
21/11/18,12093,512,paypal,50.89,19.8,7
21/11/18,51243,505,paypal,165.8,64.1,16
21/11/18,30993,505,credit,198.46,42.5,18
21/11/18,47597,508,credit,138.86,41.2,15
21/11/18,27214,510,credit,7.43,15.9,6
21/11/18,33283,512,paypal,90.61,9.5,9
21/11/18,56318,510,credit,11.87,16.5,7
21/11/18,39967,501,credit,167.49,33.2,21
21/11/18,46120,506,credit,244.97,54.7,6
21/11/18,50364,506,paypal,333.38,31.1,17
21/11/18,29636,507,credit,38.73,6.4,9
21/11/18,32697,510,paypal,728.62,109.6,23
21/11/18,48385,501,credit,623.6,31.6,12
21/11/18,12901,514,credit,165.42,9.7,18
21/11/18,57923,503,credit,25.59,4.8,8
21/11/18,34524,514,credit,645.45,43.3,30
21/11/18,10507,505,credit,119.84,38.1,10
21/11/18,24369,510,paypal,122.23,18.8,13
21/11/18,10460,512,paypal,17.41,19.2,7
21/11/18,50489,514,paypal,123.15,18.1,13
21/11/18,12445,509,credit,73.24,23.8,13
21/11/18,40638,505,paypal,50.95,44.3,9
21/11/18,33005,515,paypal,151.89,42.2,17
21/11/18,27695,509,credit,202.18,12.8,8
21/11/18,49863,503,paypal,267.17,56.9,32
21/11/18,40505,509,paypal,294.11,33,23
21/11/18,27698,508,paypal,44.5,28.7,8
21/11/18,55115,510,credit,257.32,29.1,27
21/11/18,24998,507,credit,348.1,53.8,20
21/11/18,10087,506,credit,287.45,36,27
21/11/18,33704,504,credit,68.31,14.7,10
21/11/18,20439,505,credit,50.6,13.7,8
21/11/18,21291,512,paypal,673.38,34.6,17
21/11/18,11714,506,paypal,338.4,54.8,6
21/11/18,43591,509,credit,57.25,23.8,10
21/11/18,37164,510,credit,169.68,50.9,7
21/11/18,13170,508,credit,339.52,51.9,20
21/11/18,42728,501,paypal,475.46,50.5,40
21/11/18,43683,502,paypal,27.75,6.6,6
21/11/18,44258,502,paypal,142.66,22.5,16
21/11/18,55287,501,paypal,525.88,63.4,49
21/11/18,20171,510,paypal,106.41,15.2,11
21/11/18,43309,504,credit,3.42,58,6
21/11/18,59354,512,paypal,344.23,21.6,10
21/11/18,44161,511,paypal,292.68,39.4,22
21/11/18,38508,508,paypal,248.19,12.9,15
21/11/18,57311,515,paypal,54.71,10.9,8
21/11/18,57268,504,paypal,640.77,66.6,48
21/11/18,52046,510,credit,441.2,6.9,50
21/11/18,47300,511,paypal,169.03,49.9,16
21/11/18,52468,503,credit,11.73,5.6,7
21/11/18,22418,512,credit,134.23,14.7,12
21/11/18,14901,514,paypal,175.57,15.7,10
21/11/18,20362,505,paypal,155.18,50,12
21/11/18,55151,513,paypal,213.94,18.2,23
21/11/18,55755,513,credit,62.17,20.7,11
21/11/18,46587,508,paypal,94.55,16.2,14
21/11/18,25033,507,credit,177.54,31.6,14
21/11/18,29491,508,paypal,144.63,11.3,13
21/11/18,44835,515,credit,214.35,18.4,23
21/11/18,59048,507,credit,690.76,60.6,16
21/11/18,52483,511,paypal,32.67,27.5,7
21/11/18,26283,505,credit,24.31,4.1,6
21/11/18,45488,508,paypal,13.23,7.9,6
21/11/18,44696,503,paypal,447.34,57.9,46
21/11/18,39166,507,paypal,273.72,22.5,14
21/11/18,28801,514,credit,30.2,55.8,6
21/11/18,40870,513,paypal,333.68,42.7,31
21/11/18,22345,509,paypal,72.31,13.6,7
21/11/18,25492,510,paypal,118.28,35.2,12
21/11/18,56373,508,credit,139.41,42.1,12
21/11/18,23973,506,paypal,79.84,35.2,10
21/11/18,21887,514,paypal,87.63,15.4,12
21/11/18,55512,511,credit,125.95,17.8,7
21/11/18,10328,507,paypal,80.02,13.3,11
21/11/18,52423,501,credit,507.21,32.4,30
21/11/18,29936,507,paypal,140.97,12.3,16
21/11/18,13873,512,credit,238.37,20.6,23
21/11/18,56237,514,paypal,112.36,15.6,15
21/11/18,58933,513,paypal,16.49,15.6,7
21/11/18,19199,513,paypal,13.89,9,7
21/11/18,42950,503,paypal,219.99,31.3,26
21/11/18,17763,505,credit,23.96,4.8,7
21/11/18,53318,514,paypal,61.82,10,10
21/11/18,14273,512,credit,1.4,8.7,6
21/11/18,56932,505,paypal,13.7,19.5,7
21/11/18,37178,503,credit,433,49.3,21
21/11/18,46693,509,credit,8.45,35.5,7
21/11/18,16584,509,paypal,62.85,15.5,8
21/11/18,44458,511,paypal,625.41,39.1,55
21/11/18,14699,507,paypal,40.94,11.2,7
21/11/18,50123,508,credit,249.98,12,27
21/11/18,42847,509,credit,276.24,30.8,29
21/11/18,44351,504,credit,35.22,12,7
21/11/18,35761,501,credit,298.25,56.3,24
21/11/18,47994,506,paypal,617.18,77,11
21/11/18,35627,505,paypal,50.94,50,10
21/11/18,24212,502,credit,270.98,21.9,12
21/11/18,23007,515,paypal,473.24,40.2,19
21/11/18,21097,506,credit,218.44,37.8,11
21/11/18,30909,503,paypal,159.6,56.4,16
21/11/18,44975,505,paypal,86.79,33.2,9
21/11/18,12926,506,credit,37.77,25.3,9
21/11/18,28560,512,credit,589.51,81.5,52
21/11/18,10276,509,paypal,164.6,31,8
21/11/18,46741,507,paypal,221.01,31.3,19
21/11/18,39031,515,paypal,47.31,39.5,8
21/11/18,57377,503,paypal,31.78,2.8,7
21/11/18,45299,515,paypal,757.98,10.7,57
21/11/18,41386,505,paypal,258.79,17.6,29
21/11/18,27386,508,paypal,148.34,17.1,15
21/11/18,41046,508,paypal,108.93,9.8,14
21/11/18,47331,515,credit,78.44,29.5,7
21/11/18,27392,509,paypal,38.75,15.7,9
21/11/18,28497,503,credit,13.05,26,7
21/11/18,46057,507,credit,112.36,9.4,13
21/11/18,19352,505,paypal,119.14,14.6,6
21/11/18,47964,512,credit,524.71,40.3,25
21/11/18,30081,501,credit,17.75,37.7,6
21/11/18,19051,502,paypal,233.44,28.1,17
21/11/18,45201,511,paypal,40.26,29.4,8
21/11/18,57468,505,credit,10.75,22.3,6
21/11/18,44796,502,credit,206.48,12.1,11
21/11/18,19072,512,paypal,95.07,24.7,14
21/11/18,33402,512,paypal,64.08,53,12
21/11/18,20157,501,credit,13.49,5.7,7
21/11/18,11758,502,credit,112.72,15.1,12
21/11/18,28650,505,paypal,500.04,67.5,38
21/11/18,59368,513,credit,53.3,25.4,6
21/11/18,26313,506,paypal,262.96,50.6,22
21/11/18,13740,509,credit,10.82,34.4,6
21/11/18,24246,504,paypal,349.26,38.8,19
21/11/18,15870,504,credit,659.31,81.1,47
21/11/18,35555,506,paypal,12.74,7.3,7
21/11/18,46904,512,paypal,169.05,19.8,20
21/11/18,10805,505,credit,236.82,9.9,28
21/11/18,45307,508,paypal,101.12,11.9,14
21/11/18,31302,511,paypal,79.44,9.6,9
21/11/18,48695,507,credit,29.3,5.2,7
21/11/18,25056,504,paypal,1114.58,88.6,103
21/11/18,17869,508,paypal,11.43,17.4,6
21/11/18,16513,506,credit,226.87,22.6,20
21/11/18,50210,511,credit,43.25,17.3,10
21/11/18,52100,509,paypal,16.28,6.5,7
21/11/18,24769,504,paypal,170.93,22.6,15
21/11/18,24407,501,credit,288.87,40.2,19
21/11/18,20810,509,credit,260.33,36.3,22
21/11/18,41847,507,credit,190.61,48.5,9
21/11/18,59706,506,paypal,96.31,18.7,16
21/11/18,27689,508,paypal,16.7,3.5,7
21/11/18,37525,510,credit,2.24,9.3,6
21/11/18,44618,501,credit,372.08,29.6,32
21/11/18,26628,515,paypal,146.45,17.6,8
21/11/18,30229,503,paypal,29.94,11.9,7
21/11/18,36737,508,credit,194.04,70,21
21/11/18,15501,510,credit,357.9,20.1,36
21/11/18,14382,513,paypal,188.23,42,6
21/11/18,16719,511,credit,96.73,23.4,13
21/11/18,19786,511,credit,189.26,36.1,23
21/11/18,23786,504,credit,202,47.1,17
21/11/18,10000,507,paypal,645.51,66.4,38
21/11/18,41036,513,paypal,185.02,25.2,13
21/11/18,19177,507,credit,280.55,48.1,9
21/11/18,51321,514,paypal,721.67,34.4,25
21/11/18,53913,505,paypal,212.04,134.1,10
21/11/18,12632,510,paypal,69.68,23,11
21/11/18,17534,509,credit,219.46,39,22
21/11/18,31204,506,paypal,99.63,22,7
21/11/18,59937,514,paypal,171.3,22.5,9
21/11/18,26474,503,credit,162.01,6.9,6
21/11/18,55236,509,paypal,251.16,33.5,28
21/11/18,48902,505,credit,15.19,17.3,6
21/11/18,30067,513,credit,16.04,43,6
21/11/18,16614,508,credit,26.12,50,7
21/11/18,27591,502,credit,6.56,54.5,7
21/11/18,43444,515,credit,357.01,28.5,10
21/11/18,15230,507,paypal,67.77,49.8,9
21/11/18,37454,506,credit,312.88,31.2,12
21/11/18,10988,512,credit,164.09,25.6,16
21/11/18,14666,508,credit,173.6,20,22
21/11/18,22105,515,credit,81.79,12.8,14
21/11/18,40190,501,paypal,122.66,20.5,8
21/11/18,28614,503,credit,159.11,28.4,15
21/11/18,11503,515,credit,2.35,22.2,6
21/11/18,37053,508,paypal,75.28,8.3,11
21/11/18,51661,503,paypal,175.39,15.1,14
21/11/18,49697,508,paypal,42.47,18.8,10
21/11/18,28176,506,credit,445.89,12.3,31
21/11/18,19540,515,credit,12.05,7.1,7
21/11/18,28015,502,credit,134.46,13.7,16
21/11/18,33197,505,credit,404.75,9.7,18
21/11/18,41639,510,credit,57.81,17.3,11
21/11/18,12830,509,credit,353.04,37.3,7
21/11/18,46325,504,credit,599.53,74.2,27
21/11/18,26766,515,paypal,20,5.2,8
21/11/18,12884,501,paypal,171.46,20.4,8
21/11/18,54895,511,paypal,386.65,44.4,11
21/11/18,39449,509,credit,5.71,2.2,6
21/11/18,36191,504,credit,40.33,7,6
21/11/18,50881,509,credit,27.43,8.9,8
21/11/18,48733,501,credit,102.25,38.4,15
21/11/18,45070,505,paypal,165.74,29.6,21
21/11/18,41267,512,paypal,185.41,42.3,14
21/11/18,53407,504,credit,178.85,19.1,11
21/11/18,51128,509,credit,1429.84,119.3,15
21/11/18,45252,512,paypal,117.96,9,15
21/11/18,41597,513,paypal,90.45,27.9,10
21/11/18,26347,510,paypal,22.76,36.3,8
21/11/18,21964,510,credit,379.5,31,15
21/11/18,44192,505,credit,74,14.4,12
21/11/18,55989,511,paypal,472.54,49.9,49
21/11/18,10480,514,paypal,291.67,13.5,12
21/11/18,45455,513,paypal,50.52,8.4,8
22/11/18,49713,504,credit,134.88,11.7,19
22/11/18,43143,515,credit,10.43,17.6,7
22/11/18,38219,506,paypal,128.65,31.1,15
22/11/18,47399,509,credit,121.95,35.6,11
22/11/18,53564,503,credit,38.47,7.8,7
22/11/18,33534,510,paypal,28.89,21,9
22/11/18,50397,513,paypal,23.88,33.4,7
22/11/18,29682,511,paypal,227.94,12.8,20
22/11/18,24031,503,paypal,97.14,5.3,6
22/11/18,59920,514,paypal,8.4,3.3,7
22/11/18,45213,509,credit,59.21,12.1,10
22/11/18,54713,510,credit,99.28,11,9
22/11/18,56163,504,credit,188.51,54.5,9
22/11/18,23293,514,credit,62.04,24.5,9
22/11/18,13659,504,credit,112.02,9.7,15
22/11/18,15939,513,credit,72,25.1,11
22/11/18,50625,506,paypal,204.62,47.1,23
22/11/18,39966,507,credit,625.26,16.9,61
22/11/18,12849,512,paypal,190.23,29.2,22
22/11/18,50973,501,paypal,54.22,19.7,7
22/11/18,19007,514,paypal,10.09,23.1,6
22/11/18,27893,502,credit,1.35,38,6
22/11/18,50914,502,paypal,233.33,35.9,17
22/11/18,16170,504,credit,131.34,49.9,17
22/11/18,13151,502,paypal,163.74,51.6,13
22/11/18,38320,510,credit,314.06,22.4,34
22/11/18,53565,512,paypal,312.34,29.3,31
22/11/18,13780,509,credit,47.67,22.2,6
22/11/18,53899,508,paypal,480.12,23,21
22/11/18,17928,505,paypal,41.98,10.1,6
22/11/18,48933,504,paypal,53.42,30.7,11
22/11/18,56318,501,paypal,404.42,42.9,32
22/11/18,24995,501,credit,137.48,34.3,12
22/11/18,50296,504,paypal,196.78,25.9,12
22/11/18,35290,512,paypal,536.74,45.5,52
22/11/18,37594,514,paypal,301.29,31.5,35
22/11/18,45173,510,paypal,96.44,29.1,10
22/11/18,49352,506,paypal,59.02,15.9,7
22/11/18,12731,502,paypal,152.72,14.7,20
22/11/18,25815,510,paypal,58.25,6.7,11
22/11/18,48929,506,paypal,60.52,11.5,7
22/11/18,57000,502,credit,40.36,4.9,7
22/11/18,53438,504,credit,629.1,66.2,35
22/11/18,30318,501,credit,106.2,39.5,6
22/11/18,43014,508,credit,192.94,30.6,13
22/11/18,46334,511,credit,201.85,30.8,6
22/11/18,52825,505,credit,418.2,37.6,37
22/11/18,23219,509,paypal,68.59,27.9,9
22/11/18,12565,506,credit,91.77,25.2,12
22/11/18,55574,508,paypal,557.19,71.8,8
22/11/18,52558,512,credit,241.58,26.3,22
22/11/18,34367,504,paypal,192.9,18,20
22/11/18,53398,509,paypal,70.76,55.6,8
22/11/18,49453,505,paypal,193.99,37.6,13
22/11/18,41278,507,credit,61.93,16.6,7
22/11/18,48227,501,paypal,14.36,10.5,7
22/11/18,51902,503,paypal,285.56,13.1,19
22/11/18,25463,505,paypal,5.62,2.7,6
22/11/18,39806,504,credit,567.24,13.3,12
22/11/18,40437,510,paypal,35.21,16.3,6
22/11/18,23563,503,credit,169.15,43.9,16
22/11/18,38725,512,paypal,17.01,3.3,8
22/11/18,15970,509,credit,37.38,13.2,10
22/11/18,26613,515,credit,246.21,48.7,12
22/11/18,58464,512,credit,113.37,12.1,12
22/11/18,35333,501,paypal,350.63,23.2,14
22/11/18,54219,505,paypal,126.8,16,11
22/11/18,12001,506,paypal,84.11,21.6,11
22/11/18,40597,512,credit,382.94,33.3,41
22/11/18,47970,508,credit,52.53,22.9,6
22/11/18,16627,513,credit,91.43,31.5,11
22/11/18,27320,508,credit,31.3,19.1,7
22/11/18,21415,508,credit,222.23,19.5,12
22/11/18,36677,501,credit,29.02,8.7,6
22/11/18,34535,506,paypal,77.75,23.3,8
22/11/18,10519,508,paypal,416.37,55.7,25
22/11/18,36666,506,paypal,666.11,67.2,48
22/11/18,56534,502,paypal,3.18,26.5,6
22/11/18,10617,506,paypal,336.29,43.6,34
22/11/18,51779,508,paypal,8.1,42.1,6
22/11/18,48781,505,paypal,435.63,59,40
22/11/18,38339,501,credit,154.38,21.6,18
22/11/18,18171,501,paypal,477.28,25.1,44
22/11/18,18045,514,paypal,173.49,45.8,20
22/11/18,25607,502,credit,538.45,13.1,34
22/11/18,10893,501,credit,300.65,65.7,33
22/11/18,14177,508,credit,84.88,8,7
22/11/18,22978,512,credit,91.07,2.4,15
22/11/18,53743,503,credit,2.84,8,6
22/11/18,11094,508,credit,187.65,12.9,8
22/11/18,18710,502,paypal,225.91,32.9,18
22/11/18,12600,514,paypal,26.99,71.7,7
22/11/18,47721,515,credit,10.91,4.9,7
22/11/18,30218,505,paypal,501.79,35.7,24
22/11/18,10384,509,credit,22.51,7.8,7
22/11/18,47679,504,paypal,101.07,10.4,9
22/11/18,25306,508,credit,56.68,14.3,12
22/11/18,21824,507,paypal,454.4,14.7,46
22/11/18,50016,511,paypal,532.25,74,25
22/11/18,41084,512,credit,263.59,31.3,27
22/11/18,34102,515,credit,849.73,61.6,37
22/11/18,53424,511,credit,475.29,47.8,42
22/11/18,51371,515,paypal,171.6,11.1,23
22/11/18,33284,504,paypal,200.5,13,19
22/11/18,32000,513,paypal,285.34,53.6,10
22/11/18,54625,503,credit,309.08,12.2,37
22/11/18,20831,513,credit,344.21,30.1,20
22/11/18,41031,503,paypal,214.59,6.6,27
22/11/18,19623,512,credit,109.73,29.3,6
22/11/18,20950,506,paypal,351.93,33.5,10
22/11/18,19080,512,paypal,294.06,27.9,26
22/11/18,54581,503,credit,132.58,19.1,6
22/11/18,47750,504,credit,329.57,31.1,12
22/11/18,34693,504,credit,169.39,40.6,7
22/11/18,40480,511,paypal,373.67,12.2,18
22/11/18,47076,513,credit,99.14,18,13
22/11/18,10149,510,paypal,128.31,9.1,14
22/11/18,30517,501,paypal,328.04,24.4,19
22/11/18,52320,504,paypal,67.73,11.3,9
22/11/18,41357,507,paypal,292.59,21,33
22/11/18,19028,503,paypal,421.06,50.3,9
22/11/18,34078,509,credit,337,45.3,9
22/11/18,50426,505,credit,60.78,10.8,12
22/11/18,10943,512,credit,157.42,20.1,13
22/11/18,53740,505,credit,368.75,61.4,8
22/11/18,32930,509,paypal,268.8,22,25
22/11/18,57065,509,credit,33.04,8.7,9
22/11/18,55647,502,credit,304.69,13.5,25
22/11/18,22906,515,paypal,117.65,12.3,14
22/11/18,34989,511,credit,178.84,29,13
22/11/18,56757,511,credit,11.15,3.9,7
22/11/18,18897,504,paypal,59.52,11.7,8
22/11/18,21973,515,credit,39.63,28.3,6
22/11/18,38394,507,credit,89.86,4.2,8
22/11/18,14000,506,paypal,124.69,27.7,16
22/11/18,59771,504,credit,89.96,12.1,15
22/11/18,40408,507,paypal,341.54,24.7,28
22/11/18,17087,502,credit,15.49,24.8,7
22/11/18,35865,504,paypal,37.17,45.3,8
22/11/18,45453,507,credit,268.9,53.2,31
22/11/18,41395,512,paypal,79.38,41.1,13
22/11/18,49142,514,credit,192.93,23.1,18
22/11/18,44611,504,paypal,81.21,13.3,12
22/11/18,18001,512,paypal,127.05,62.3,14
22/11/18,42152,505,paypal,150.94,16.5,10
22/11/18,26494,507,paypal,59.17,7.7,8
22/11/18,25162,501,credit,316.88,74.4,21
22/11/18,37636,507,paypal,110.33,45.3,7
22/11/18,18207,503,paypal,275.02,16.9,27
22/11/18,41577,502,credit,222.87,78.8,24
22/11/18,59216,502,paypal,97.17,20.6,9
22/11/18,37559,512,credit,339.16,64.7,34
22/11/18,36853,505,paypal,570.88,51.1,19
22/11/18,51189,510,paypal,320.58,23.3,20
22/11/18,51330,510,paypal,224.51,29,7
22/11/18,16296,502,credit,135.05,12.2,11
22/11/18,53507,509,paypal,135.56,32.6,11
22/11/18,15794,515,credit,47.97,46.4,9
22/11/18,24525,510,paypal,202.48,36.3,13
22/11/18,52588,502,paypal,78.29,36,12
22/11/18,52575,503,paypal,16.56,5.5,7
22/11/18,59480,503,paypal,173.85,38.1,13
22/11/18,17817,503,paypal,265.81,21.1,20
22/11/18,28824,501,credit,43.48,27.2,8
22/11/18,19522,508,credit,837.89,23.3,30
22/11/18,46013,514,credit,36.39,28.8,9
22/11/18,37329,501,paypal,21.23,8.9,6
22/11/18,10846,503,credit,133.94,19.8,8
22/11/18,25760,503,credit,294.77,48.3,29
22/11/18,56859,503,credit,8.59,14,6
22/11/18,37025,513,paypal,79.8,56.8,13
22/11/18,59091,506,paypal,6.76,14.4,6
22/11/18,58403,504,paypal,117.69,13.1,11
22/11/18,25522,506,paypal,178.79,13.7,11
22/11/18,27038,504,credit,80.51,21.9,8
22/11/18,59998,510,paypal,264.15,20.9,17
22/11/18,29872,502,paypal,366.18,8.7,20
22/11/18,56274,505,credit,168.46,23,16
22/11/18,15777,504,credit,346.93,38.1,31
22/11/18,32116,507,paypal,109.54,46.5,14
22/11/18,32163,504,credit,47.24,3.4,9
22/11/18,22084,515,credit,80.77,44.5,7
22/11/18,18242,507,credit,432.63,70,42
22/11/18,49142,510,credit,176.16,47,10
22/11/18,53723,509,credit,48.31,13.4,10
22/11/18,34415,508,paypal,252.41,6.4,30
22/11/18,10538,501,credit,7.77,9.7,6
22/11/18,56977,512,paypal,49.42,3.8,9
22/11/18,30906,505,paypal,3.28,13.9,6
22/11/18,48527,504,paypal,63.27,58.9,10
22/11/18,40057,514,credit,37.77,24.8,6
22/11/18,18563,513,paypal,311.1,104.2,18
22/11/18,53866,502,paypal,1384.3,112.5,28
22/11/18,33485,505,paypal,432.01,30.8,27
22/11/18,49287,502,credit,0.02,52.6,6
22/11/18,57587,509,credit,631.94,83,32
22/11/18,39649,503,credit,57.04,19.6,7
22/11/18,56677,507,paypal,255.65,58.5,21
22/11/18,50895,503,credit,272.99,14.8,11
22/11/18,40553,510,paypal,288.08,62.3,30
22/11/18,41965,505,credit,288.56,23.1,25
22/11/18,30156,509,credit,115.9,24.7,13
22/11/18,24793,515,paypal,57.05,17.6,11
22/11/18,57726,514,credit,34.55,8.2,7
22/11/18,41328,510,credit,153.78,35.2,6
22/11/18,30988,505,credit,221.08,55,8
22/11/18,43324,503,paypal,541.45,34.5,48
22/11/18,26052,514,paypal,356.64,52.4,28
22/11/18,15307,510,paypal,143.52,42.2,9
22/11/18,46097,504,paypal,77.65,6.7,11
22/11/18,22826,515,paypal,110.57,7.3,16
22/11/18,29673,510,paypal,97.16,66.6,10
22/11/18,56979,510,paypal,6.91,21.9,6
22/11/18,50947,501,credit,117.96,22.1,7
